|Bank name|Customer name|Issue Type|Review|Review_Lemma|Keyword|Recency|Place|Sentiment|joy|sadness|fear|disgust|anger|Category|Issue type
748|Axis Bank|CHACK||Customer service is good, whenever i have any issue or concern my request has been taken care.|Customer service be good , whenever i have any issue or concern my request have be take care .|request| Jul 08, 2019|  new delhi|-0.508841|0.04641|0.225677|0.034157|0.017923|0.242128|Customer Service| Saving Account
750|Axis Bank|ANIS||The card which i hold is a Life -Time free card and there are no annual charges on it.|the card which i hold be a Life -Time free card and there be no annual charge on it .|Time| Jul 08, 2019|  new delhi|-0.618951|0.365998|0.390263|0.047844|0.018352|0.15667|Customer Service| Credit Card
751|Axis Bank|S||I had a hard time to block the card after that credit card information was still reflecting in my Cibil.|i have a hard time to block the card after that credit card information be still reflect in my Cibil .|hard time| Jul 08, 2019|  mumbai|-0.625904|0.042499|0.75179|0.158563|0.015141|0.139553|Customer Service| Credit Card
752|Axis Bank|Ckb||While using the mobile application and net banking i face so much issue i find more errors .|while use the mobile application and net banking i face so much issue i find more error .|much issue| Jun 30, 2019|  ahmedabad|-0.854399|0.021415|0.452979|0.030312|0.121304|0.073654|Customer Service| Saving Account
753|Axis Bank|Ckb||"There hasnt been any sort of hassles faced with the banking services of them so far.
 "|"there have nt be any sort of hassle face with the banking service of them so far . 
 "|sort of hassle face| Jun 30, 2019|  ahmedabad|-0.771171|0.076474|0.246516|0.041033|0.293214|0.09105|Customer Service| Saving Account
754|Axis Bank|KAMAL|| I have been holding Axis bank credit card from long time, They have charged me annual fee but waived off option is available, the credit limit which they have given to me was good,|  i have be hold Axis bank credit card from long time , they have charge me annual fee but waive off option be available , the credit limit which they have give to me be good ,|long time| Jun 29, 2019|  mumbai|-0.788355|0.137801|0.448725|0.090592|0.022668|0.136693|Customer Service| Credit Card
755|Axis Bank|KAMAL||like as per my expectation i got credit limit, i do not opt much offers.|like as per my expectation i get credit limit , i do not opt much offer .|much offer| Jun 29, 2019|  mumbai|-0.842519|0.132641|0.123111|0.020719|0.07249|0.04138|Customer Service| Credit Card
756|Axis Bank|KR|| My salary account belongs to AXIS its my zero balance account, some time the server won't work in the morning hence its not suitable for the emergency.|  my salary account belong to AXIS its my zero balance account , some time the server wo n't work in the morning hence its not suitable for the emergency .|time| Jul 02, 2019|  chennai|-0.943803|0.069512|0.686265|0.228052|0.038749|0.046355|Customer Service| Saving Account
757|Axis Bank|H||the main concern is that from past four years i am using their service they have rejecting my credit card application.|the main concern be that from past four year i be use their service they have reject my credit card application .|main concern| Jul 01, 2019|  hyderabad|-0.833714|0.023226|0.522886|0.035928|0.02138|0.0649|Customer Service| Saving Account
758|Axis Bank|M|| The axis bank had upgraded my credit card to BUZZ card, i am not happy with the customer care agent as they have given me false commitments, they said that this card annual fee worth rs.750|  the axi bank have upgrade my credit card to BUZZ card , i be not happy with the customer care agent as they have give me false commitment , they say that this card annual fee worth rs.750|customer care agent| Jun 30, 2019|  kolkata|-0.952458|0.104513|0.542433|0.242941|0.109612|0.219879|Customer Service| Credit Card
759|Axis Bank|N|| I have been holding Axis bank savings account from long time, their service is not up to the mark, their branch service is not up to the mark, they use to charged me any hidden charges, i ask to them for what reason they are charging every month 500 they did not given me actually reason for that.|  i have be hold Axis bank saving account from long time , their service be not up to the mark , their branch service be not up to the mark , they use to charge me any hide charge , i ask to them for what reason they be charge every month 500 they do not give me actually reason for that .|long time| Jul 08, 2019|  new delhi|-0.959197|0.181936|0.442882|0.093448|0.025723|0.126986|Customer Service| Saving Account
761|Axis Bank|JAGADISH|| I have been holding my personal loan with Axis bank from long time, the loan amount which they have given to me was sufficient, they have given me as per my requirement, they have not charged me high rate of interest, it was nominal only.|  i have be hold my personal loan with Axis bank from long time , the loan amount which they have give to me be sufficient , they have give me as per my requirement , they have not charge me high rate of interest , it be nominal only .|long time| Jul 07, 2019|  vizianagaram|-0.658078|0.055349|0.251262|0.061368|0.044753|0.079287|Customer Service| Credit Card
762|Axis Bank|B|| I have been holding my personal loan with Axis bank from long time, they have given me loan within half hour, they guide me the procedure to apply and through on line portal i uploaded documents, no much formalities required|  i have be hold my personal loan with Axis bank from long time , they have give me loan within half hour , they guide me the procedure to apply and through on line portal i upload document , no much formality require|long time| Jul 06, 2019|  thane|-0.695498|0.055349|0.251262|0.061368|0.044753|0.079287|Customer Service| Personal Loan
763|Axis Bank|PRA||All notification message and email , sufficient limit is provide from banker end.while document executive he given clear information about credit card , annual charger applicable, while spending Rs 50,000 1 st annual waiver off.|all notification message and email , sufficient limit be provide from banker end.while document executive he give clear information about credit card , annual charger applicable , while spend r 50,000 1 st annual waiver off .|clear information| Jul 06, 2019|  mumbai|-0.503851|0.089905|0.105477|0.055163|0.02656|0.153082|Customer Service| Credit Card
764|Axis Bank|AKASH MISAL|| I have asked them for a life time free card and Axis bank NEO card does not have any annual fee.|  i have ask them for a life time free card and Axis bank NEO card do not have any annual fee .|life time| Jul 06, 2019|  mumbai|-0.67158|0.284559|0.403721|0.051654|0.085329|0.157557|Customer Service| Credit Card
765|Axis Bank|AKASH MISAL||I don't know about the rejection reason as well|i do n't know about the rejection reason as well|rejection reason| Jul 06, 2019|  mumbai|-0.876364|0.079483|0.710548|0.111159|0.022628|0.142481|Customer Service| Credit Card
766|Axis Bank|CHAT||"I never face any issue at the time of getting the card . 
 "|"i never face any issue at the time of get the card . 
 "|time| Jul 06, 2019|  hyderabad|-0.629363|0.066168|0.471471|0.091753|0.030777|0.226707|Customer Service| Credit Card
768|Axis Bank|SHEKHER || I have been holding Axis bank credit card for an while, they have not charged me annual fee as it is life time free credit card, the credit limit was quite okay, but i am not happy with their service, like it took around 3 weeks in getting card|  i have be hold Axis bank credit card for an while , they have not charge me annual fee as it be life time free credit card , the credit limit be quite okay , but i be not happy with their service , like it take around 3 week in get card|life time| Jul 04, 2019|  new delhi|-0.746447|0.370682|0.358052|0.026757|0.102426|0.09469|Customer Service| Credit Card
769|Axis Bank|SHEKHER ||but still no response from them|but still no response from them|response| Jul 04, 2019|  new delhi|-0.945334|0.166381|0.177888|0.123704|0.072945|0.08686|Customer Service| Credit Card
770|Axis Bank|RAAJ|| I never ever faced any single problem with the Axis bank credit card.|  i never ever face any single problem with the Axis bank credit card .|single problem| Jul 04, 2019|  navi mumbai|-0.801805|0.062161|0.629145|0.164106|0.014871|0.105007|Customer Service| Credit Card
771|Axis Bank|VER||50,00,000 , they have charged me bit high rate of interest they have charged me up to 9% which felt was bit high.|50,00,000 , they have charge me bit high rate of interest they have charge me up to 9 % which feel be bit high .|bit high| Jul 04, 2019|  mumbai|-0.722599|0.074423|0.379706|0.129773|0.107323|0.095188|Customer Service| Home Loan
772|Axis Bank|O|| I was previously holding Axis bank credit card , They have not charged me annual fee in this card as it is life time free credit card, the credit limit which they have given to me was good, the use to give less offers , i closed this card because i found that i got too many card.|  i be previously hold Axis bank credit card , they have not charge me annual fee in this card as it be life time free credit card , the credit limit which they have give to me be good , the use to give less offer , i close this card because i find that i get too many card .|life time| Jul 04, 2019|  pune|-0.867691|0.207362|0.447633|0.026305|0.057502|0.131532|Customer Service| Credit Card
773|Axis Bank|RAJAN||All notification message , mobile bank user friendly application , ATM machine is less near by location.|all notification message , mobile bank user friendly application , ATM machine be less near by location .|notification message| Jul 03, 2019|  chennai|-0.557882|0.054347|0.359116|0.115834|0.002613|0.209205|Customer Service| Saving Account
774|Axis Bank|KUMAR ||it did not took much time .|it do not take much time .|much time| Jul 02, 2019|  jaipur|-0.64916|0.411006|0.366091|0.066681|0.04285|0.086242|Customer Service| Credit Card
